id,knee_depth,hip_depth,misalignment,width_of_hand,jump_height,personal_id
28,8.64260414740074,40.89879461148285,9.565982876698977,-16.608294872124187,37.83821300854817,B
29,9.582225345089544,42.33495909470724,9.29311179603319,-23.06430061509609,36.91559222960336,B
30,9.786507265443936,43.757949165149576,4.200221663016574,-2.6318480266668267,42.0792702001576,B
31,10.950162021689923,44.30130650338919,9.08816056232613,-20.757668522385345,38.53118042039355,B
32,10.23145908911114,44.743479709493066,7.053331405961561,-27.589380323319915,35.81826492011107,B
33,9.098531688785144,43.19242896289436,13.605640940213387,-38.27458568957878,41.60529045593476,B
34,11.063861540538957,46.12013090846543,21.330148232256832,-37.71672659075043,38.28627450143461,B
35,0.6363546114248209,4.12897301635067,6.337317963931656,-100.37957846224424,65.94930103685861,B
36,2.9293401075422807,15.915081418521652,-3.66883649696866,-65.76539103407504,53.31089511587015,B
37,9.885880106540846,39.75021327910349,2.649531189398784,-34.25457015210857,45.85727700271245,B
38,8.96280485005607,41.6285428719242,7.14409156090201,-23.832885741202244,47.13811625232705,B
39,10.536961479435735,42.0564795201156,5.744265779239793,-24.019871601414284,42.88972100256503,B
40,0.3593680488059618,0.0,-2.847192194058466,-11.36604802958758,69.9010755856116,B
41,10.76187339581928,43.652597562087,6.8608834574009805,-26.38840189247649,39.1463192412368,B
42,10.60159889524092,40.827481071519024,7.007634612858949,-55.65148130399247,46.20089081852607,B
43,10.245731141456568,40.17361508057489,-4.520421211207135,-31.147049868009724,47.52712046963491,B
44,11.490963532988395,44.39634864493917,14.05926127781774,-31.728675497479617,41.44807143003259,B
45,10.368310471230302,38.4420186364,3.200107897877545,-31.716769890801032,42.33126738905822,B
46,7.6012651234334,39.38202978705399,20.974002936878712,-26.614247262902094,40.512218054512,B
47,7.955290807327856,37.87518896004241,4.874381183178581,-11.346275938532951,40.749987142994,B
48,11.877322610990865,40.941140737741904,0.214710385540628,-48.00043093497764,39.646935320167096,B
49,12.680600172209443,46.143636055838215,8.44829296876783,-36.68680572795432,41.84071527374719,B
50,12.292821587749334,45.68201877725564,8.873644585872173,-12.244972201229544,40.4306422379982,B
51,10.25265504912883,41.894830543427965,7.554441057668683,-6.86469241639233,37.17720390807661,B
52,8.510266383418045,32.75756459572489,2.8835626304296254,-35.40641222356581,41.1047710092538,B
53,9.73648930989472,39.484290875489215,14.657020173225565,-28.234880604834096,38.45098865889606,B
54,8.668192003201717,22.072081091727,-1.0049059630121753,-6.666985807538651,29.12855240962388,C
55,9.748965944444116,29.579781842353945,-0.9680212278097948,-7.753194043642065,33.351322690376406,C
56,6.522318978227517,19.30065061721313,-2.75169257124364,-1.3529058136572836,36.17892181276137,C
57,11.272959172477126,30.30763076830948,0.4206019786974844,-2.0034728423018784,35.46992904406274,C
58,7.228173012259631,15.66560342561582,3.883185755233116,-15.896905765626611,39.38763347747995,C
59,3.464286396585919,6.827842225424519,6.768338076628551,-17.360743043939927,44.394459285217565,C
60,12.688703958564162,34.25624839845385,-1.754595268175164,-9.2793638677128,33.02974591222533,C
61,12.692114865378947,36.20342413729673,8.594709918433336,-13.350576544385325,34.23306776813988,C
62,11.661765040528463,29.731352933395293,6.84514184541938,-43.6749073551422,42.55053719896411,C
63,13.842096437142471,35.71055953787754,6.184687997883634,-37.72818799479998,33.82416095635229,C
64,11.15622440487984,33.065191680929786,2.4211216668189834,-26.05759006364673,29.606053053576503,C
65,13.750203553337222,31.18417016170641,5.31689774138539,-8.341772641937524,34.81011578073605,C
66,7.216648150957834,28.825388908219587,10.554560686124235,-13.39466622457875,43.19858961568018,C
67,11.373641327574424,30.37275262176714,15.24371795158435,-31.52046480133555,41.12194250163039,C
68,11.973339472353643,34.793195474944966,4.92576041022222,-5.202103103309373,47.87208599202994,C
69,11.793814563514635,31.431508460194493,22.3625383260864,-38.42718825461309,41.47491642076224,C
70,11.833098678365932,32.639700509695686,4.803096604562824,-35.855704879604914,32.55230588436911,C
71,10.884541689458146,35.347392987263625,-5.688257146238394,-11.519012655355752,33.11534776193567,C
72,11.69495768429595,35.306462975375354,16.330015257702282,-23.989525962051232,36.796720895126086,D
73,9.15471415161258,31.14788544791044,2.959873657006822,11.65890842137365,40.32750645860971,D
74,7.678699919978509,23.152556173792128,2.638549283347374,-26.990363837704667,38.50386333553399,D
75,9.633873866952054,33.819564964931686,8.721868488305978,-15.73924406933718,37.30913492101224,D
76,9.466926917120482,32.738440999671056,9.747433446758247,-29.6579129855584,41.35209719249375,D
77,9.931893838477578,32.823126813957025,9.682978237632256,18.87700748756329,32.74443715751804,D
78,8.594201100825778,27.175363451460264,6.111355262619831,-11.265348464465948,38.29695750299344,D
79,9.57554548319877,35.15181809752372,1.9105471474312512,8.544963236093807,38.04594719354087,D
80,9.575290001547977,31.594329173926177,7.8706465568548065,2.611551898660906,36.39378899851955,D
81,8.956128287559778,37.34716802911382,10.300117702436884,-10.08020988892855,39.45785252799648,D
82,9.439345368933278,34.429993601994944,6.403166562812082,8.336048848860024,48.55271981298782,D
83,8.763621477174002,28.74581336926635,8.898659591089672,3.9116362175512407,39.228401379254095,D
84,10.733801344459804,34.26837927868221,-0.29137317743188,6.326018385029258,36.203253338669846,D
85,12.001487642649238,34.398021224364385,26.511441871869945,3.9303731287615378,34.261842367508095,D
86,10.378738648420594,28.615892562938704,16.624712025391453,6.901331387021038,33.72637866291067,D
87,8.172302730712339,24.744595046527834,8.699947443068215,-23.7093762653884,43.078463527667815,D
88,9.561047614598133,35.84304450901539,7.1375446752971685,-21.129693879618408,36.74189176452811,D
89,10.455617213513346,33.850392202839295,11.980672157227838,12.588678949999128,34.90071229381915,D
90,9.04029874005225,32.97510419440008,10.183939415586506,-16.02446414086634,34.925986653328884,D
91,9.270159265076437,30.58533909091439,10.529790684079527,-23.86026770439176,33.07908663319666,D
92,0.0,0.0,21.388656075037552,-29.003231402843674,46.49408204409373,D
93,7.806340602882937,30.001478431344744,5.62567559823981,-13.897828444272342,40.344772229530015,D
94,11.317952605675735,33.7998611006677,10.560942385430923,-43.06720765574447,33.855050228518344,D
95,7.933417328707801,23.89779562035008,5.728065166339408,0.5242715606876018,34.71632677020332,D
96,9.508173511819171,31.8467975619296,8.563520363616568,-39.46738417606035,38.91922526222129,D
97,10.241462812379922,36.21129391586485,20.93274626349589,-15.545563888050044,35.64304725686107,D
98,6.236940439975939,19.68485218208184,-0.3436190354484532,-15.833600338361826,35.41830516145652,D
99,10.724411198681665,37.76531811387406,5.901636930260094,-22.70592140467937,39.04852915298233,D
100,9.437954328548004,34.73810929354178,16.07564601490346,-11.513344831121266,36.81923237611157,D
101,9.215388637657064,27.225562814441737,4.133193794028429,-1.4345864514659326,36.7389297052186,D
102,8.920705976713105,25.92492829142188,6.507179525858595,-13.666238769127403,35.412543695585406,D
103,9.329153258668654,30.93126500973628,3.770030822527902,-2.4736726356049488,38.4902722749177,D
104,9.603263498535988,34.380302888492075,5.456440508038886,7.511610455889489,37.87549847641688,D
105,9.270943670392144,34.23162542675597,10.589508127967612,12.756574574240158,37.90141969943683,D
106,10.923230826617344,40.02734522124532,6.83930939492512,-23.174427995024573,33.67645259371862,D
107,8.804156869784059,30.79688446664553,9.62856584908037,-8.753124820568843,37.217278079848526,D
108,8.973246447182927,24.238742438814484,3.58538385346074,-15.828338072405275,38.59064076995583,D
109,8.400047619092732,29.84386272764593,10.312312915575522,-15.934837441200973,33.86660305193789,D
110,8.974497858735479,31.08864740088827,6.239790407284356,-18.96978322832832,36.57873841985347,D
111,10.323334194129204,35.368655839930966,11.462617166411816,-1.586376342816088,33.054014245650386,D
112,8.78585915557452,32.6336705125284,15.275048383359673,-51.187883429108325,36.18551171314801,D
113,8.423507044470028,28.594317625486887,4.122662334831291,-24.371500305655275,34.13143110109807,D
114,9.114754703676349,29.809116997694943,-0.0715105024313581,-15.465151821045737,36.040461216752085,D
115,9.256163729725714,29.762107424577263,11.773870280312108,-18.86339374227369,36.194270795597184,D
116,9.771730909490897,33.0736987418611,3.704511393803484,-15.849711859521651,39.28871810514013,D
117,7.356345722651831,29.789230955072355,3.95020687363528,12.527550975735087,42.77388402020713,D
118,6.880933345656615,25.30461765336912,3.16080206952908,-22.5857373169567,48.28708521781133,D
119,6.898471442291978,25.5808144273579,1.6739318629775002,1.2987754202967476,43.50624620295363,D
120,7.897992244337942,28.83126397582666,5.627810944379671,11.30430395848639,44.89199798706282,D
121,8.499623319751827,31.055165167584384,8.641244747971212,23.60612414750443,43.65642080934237,D
122,8.638494890974464,30.403928093232054,2.451723910431118,10.208962934279228,43.79376508563959,D
123,8.493550328346153,28.880374660131395,0.8371452643059254,28.921705323624995,44.32074692635951,D
124,7.482451956846958,30.45211547135611,6.262188282604381,3.318698070700485,45.67063902308908,D
125,8.394028903221333,31.917462667726355,3.833092503530169,17.523049783107012,46.91404618267152,D
126,8.324773343776997,29.48635598532877,5.743052179863839,11.502539732130622,43.91585188242492,D
127,8.386978830037009,28.421430619915085,2.048142211600603,18.77821977036308,42.9745734492026,D
128,8.819335715626963,31.214143844596016,11.020714162112457,0.47755874761026,44.07590468037039,D
129,9.041016608436015,34.19552621766664,14.759803286951325,14.700086092458378,45.464066206276776,D
130,9.741025261582546,32.79659446627119,9.434961782558082,15.142257476060784,43.13915046764684,D
131,8.495420046977081,31.74589713551925,10.611573870114166,29.699637201154392,43.553501077292665,D
132,8.309909547481666,28.62303184669748,12.446501306200576,12.469693273718448,43.4505841553756,D
133,8.364153584086282,29.95030971332273,6.472697605109469,14.68067653781813,43.17223439923771,D
134,7.218660151444808,30.74666745003492,18.087839281475333,10.981984798738733,43.84583235059711,D
135,8.326034659205384,30.749555119689227,15.161901557427964,11.10325893730749,43.82154633302941,D
136,8.0003889469277,28.108598035107896,8.336939408240443,4.053313244864103,46.184000107019294,D
137,7.099439479324914,29.23280499708909,13.219677882914088,-10.402503837757298,47.054111703268624,D
138,9.49010740747908,33.26919636334748,5.6460917637785535,24.82017053741596,44.2914567441587,D
139,7.834001246419525,23.4302686623112,8.482124913361233,-10.379075518157755,50.13302594076789,D
140,8.750630556964047,31.94936223698854,2.117572356430168,26.605112087972085,44.661744611152336,D
141,5.084285020386027,20.45498136528824,13.661841105878578,-35.5830918374449,56.93927554801611,D
142,7.612024289193741,30.014170137153748,6.229385965974462,-1.425830089114104,44.92284815224145,D
143,8.936320083799018,31.86589070774994,15.901075584949732,18.49487535211908,45.95595264977819,D
144,8.021948643479206,30.04163119080244,10.620474534901147,2.961966870896415,45.46846167307024,D
145,9.136788551608255,32.67774239382663,4.538192400028579,20.641235545820585,43.48810117557829,D
146,10.277719784796396,30.954249888468247,6.696826456047,27.223151623716944,46.40781037436604,D
147,8.119337265267283,28.02035015380386,13.36533584246505,18.618903619285177,44.42491384788865,D
148,10.303816229412618,29.908046734761704,4.9388558427572,18.76413415124033,43.50887829120565,D
149,8.685683574894853,31.601427204407948,17.739250599158755,14.98205171624538,44.41931383943723,D
150,9.420171327933788,29.647542332279684,10.201214216311726,20.14406358383609,45.42489125364492,D
151,8.682622562882653,32.14842715551437,12.120774449112,-24.45936040153738,43.29320870939972,D
152,8.858247214570529,31.58141637911081,9.565109187979807,-4.440176881925193,43.375490612467495,D
153,9.01046172831947,30.821862162720493,13.413382880876462,18.440657379220507,43.6258168524655,D
154,10.594949686439428,35.27052239794775,15.808009604376528,3.654744114776953,40.97200469239623,D
155,8.465546072842564,31.90727754874964,5.265067674811221,29.058600023599645,40.75812504663357,D
156,9.190239962264446,32.28252033801804,6.519878408689314,23.416832634886703,41.25270538792654,D
157,8.315966785075432,32.906394482696626,6.75487792628164,28.70460735747876,41.30024314922464,D
158,10.417123850971391,30.66954773210879,18.12826670828525,-5.424368671234404,40.530958455609095,D
159,8.238540315919906,32.23873561107874,3.83298328779428,20.862729342032527,41.19298233876604,D
160,9.539015869983215,33.424027924261246,8.18854372482821,25.43708040873509,40.93999726108555,D
161,8.211014928217526,29.615256775595945,1.3532024280023645,-22.72817634285039,42.74564972939225,B
162,7.977416219492785,31.17180895680002,1.9889675437929744,-47.83516326415289,40.55463215444962,B
163,4.399348606490946,23.404688361125125,5.203397881832944,-63.09525698625564,51.53256599780201,B
164,9.634652742521975,38.15484425949771,6.149460644121264,-18.053129295505087,37.12918422793798,B
165,8.75660853202887,37.75243185240508,9.028053425804694,-28.95344223994977,35.43228587084598,B
166,8.909432841672817,39.04852255164848,5.877703168723847,-21.03271838881153,39.116120561669085,B
167,10.539541022624896,39.01162278922533,9.583674004043038,-18.04575921699392,39.15759144802782,B
168,10.846491809191058,44.08741242594007,12.456172013020376,-22.173288294723307,34.5557129150443,B
169,13.347042234572069,42.77360995525843,4.912218213672503,-24.66840934450093,34.812368816449215,B
170,9.843706281451578,38.01267348340093,5.863408360201465,-20.611572018735544,35.302787158259335,B
171,12.465227991056274,44.13205444120353,13.307022612945971,-35.91648904959058,41.19174493467452,B
172,9.940138863986263,38.330899904453744,8.971209797719315,-18.57235432549393,35.885395185556895,B
173,10.300726726021496,40.89243542509395,9.048364500990672,-21.498972168021503,34.85661832374402,B
174,9.334735523309838,41.28208331711333,6.074917099312951,-20.455071399257907,35.4602260657441,B
175,10.22293813554252,38.403391014957926,13.785132225876128,-29.97779173767431,35.716280349723064,B
176,9.88333760766524,39.52384601196973,10.120839603540055,-23.44242085058071,36.40620705759066,B
177,10.230170529849875,38.23463363700883,7.70832549027642,-23.10274018619148,36.57924712015448,B
178,11.68712925620456,42.70289785157291,11.076911667732794,-23.92573614565766,34.24901841857062,B
179,11.2003651021359,42.538361565846486,13.574018876922068,-28.581957241711947,35.96559528485662,B
180,14.61708773316974,44.45974919097034,11.353548807172867,-21.65099511227052,35.71457550127464,B
181,10.341700390803725,43.55442512542281,8.715226843314191,-31.381098233058367,36.396855588433326,B
182,10.006020502135186,36.58843102706006,4.4154786460317785,-26.54535594092996,35.484564348189174,B
183,10.788903345366492,40.15299803843341,11.45336536787528,-34.90987103369818,38.594486572992,B
184,13.32702786920936,44.310279337578585,14.125768407629854,-41.62823330350501,36.71290947435277,B
185,12.501658750585268,41.38325306187257,12.373106648748273,-13.877486558134628,35.99415186425499,B
186,10.55367385532432,40.41185120450459,2.587770905371254,-11.682283739613911,32.544192901359104,B
187,12.796499892123062,43.117062357569424,3.414894133049554,-10.124900766373097,33.461050288147504,B
188,12.516870629638287,41.34325697861691,4.787610012995729,-23.43929495505443,33.77855278881739,B
189,11.844901597173486,41.62944299317698,8.806914303296605,-19.91955527152709,32.23329120012116,B
190,12.604984627625225,40.9333814345675,14.186122714685002,-17.650308235190032,33.80273791308982,B
191,12.124017861801171,41.37419201324733,15.395370861733872,-7.013199488656191,35.358135722152895,B
192,13.990067818543476,42.77767379158978,7.678890633453327,-4.974889794166458,33.3903147839234,B
193,10.47822362480118,38.75107897299767,7.180706914993546,-9.036879424469396,32.742606117270334,B
194,11.598559762826056,43.24717814248882,11.462907770815209,-19.89294564656904,34.84383092228232,B
195,9.65144985405,36.45175036465709,7.581707905826565,-17.364936708041483,35.47437299209678,B
196,10.401046828656993,35.973797615026385,2.311183853996193,-20.12094728662712,34.957779649625735,B
197,10.88120998782254,40.75557869510994,10.709281378236431,-18.50993312533593,32.711850489071466,B
198,10.09738829927397,39.73506308272023,6.204261261416295,-15.409397063616137,33.89564662350022,B
199,14.445938119966875,43.77558347882441,19.22027340397751,-34.0353964081757,34.88851248533877,B
200,11.989524780490909,41.3042638523276,10.264926188800592,-19.32153992337573,34.374548998330546,B
201,10.817588992263222,38.65841959972371,9.080978593810874,-31.216313903726416,33.04134549566931,B
202,9.578414030823575,40.59589580581073,24.125378355529904,-30.328305773452144,35.57846201458669,B
203,13.30448108883613,43.37702275035915,7.159973765573361,-66.66561379561944,45.149172672252426,B
204,11.211625527078688,25.25472535141263,1.0352486660004867,-9.261451677904804,36.55323855954893,C
205,11.908158114805492,28.23252284320189,-1.6985672149535735,-17.689790262533727,36.13973844668406,C
206,13.672877282142384,36.9125153866002,-8.272360288590216,-30.765682140439804,42.14254195244631,C
207,12.511728621369013,40.37462662199092,9.400358341054448,0.3837304609318135,44.20171192270441,C
208,12.223572171512483,35.02757828303648,1.994069582173368,-3.8852711461814087,40.21943724420159,C
209,14.513619631864085,35.15710918967912,2.052550005649449,-14.200219579646372,42.98473931653051,C
210,11.3713366520172,37.49429928732847,0.0485287323628281,12.086056553657324,42.797902569976905,C
211,11.631430589242562,33.490576940600874,2.864394389888376,-10.343172384470543,37.2883167426368,C
212,9.520523553671978,27.859141767516512,-0.7754056091035779,1.688528924435392,33.27563022241782,C
213,9.26511546543465,24.984192301976684,-1.2459750115150878,-0.4259481864433958,35.215418447399465,C
214,11.335583168088895,29.50683644324037,1.1267648001354813,-22.530265041312312,36.32271438841064,C
215,12.0995702872969,27.087199415624703,6.550722035513891,-2.648470593417589,35.23009264826295,C
216,11.943117796245954,31.11295145734045,3.9472442898853495,-2.5160703502721056,34.27516620270717,C
217,10.975529965116078,24.70163668939412,4.914199379335553,-22.68260240261768,34.48298890811321,C
218,11.51139628666916,28.18286013129685,5.559914472248984,-50.15563518880383,43.85776087227048,C
219,8.413684021522904,28.74884557800567,8.256101716660933,-43.03166112258906,37.223553590853854,C
220,7.577531985324001,19.38941960735081,-1.1220433640446947,-5.517666730930088,32.27854706678399,C
221,2.6502693586552013,2.3112581491546536,-3.4175808098494387,-4.702812229024449,47.93592719614988,C
222,9.651025094467414,24.4598074304144,-2.703453830724853,-12.884529692751292,37.65410528316105,C
223,8.319844709425915,24.183440241602973,1.8319122919793984,-47.27665007445191,34.59720205358684,C
224,9.211985120396513,19.70104623895824,2.482744949807976,-13.81265371624007,33.88906880587265,C
225,9.590692724737366,21.74869291297864,-5.969096330125965,-40.18402859252017,31.229082657339625,C
226,9.158078504378343,18.8936427755645,-9.167539813235033,23.04806744070487,31.57368871247404,C
227,9.84906779405242,18.89423052847063,11.474460528997492,0.9717629372477106,32.91644336033081,C
228,19.732831336581903,26.61887103175654,-9.705749565469787,-49.00226237074147,52.38740977434792,C
229,8.55220708564514,23.41959067596776,5.989362627925238,-10.021413081489577,32.85554127146998,C
230,9.350189222873311,21.247575827851087,0.2185800847088797,9.776437663234644,30.76015712382388,C
231,8.241145547758467,24.46695669767833,-4.343554886814212,-2.803253368840103,34.47649896563085,C
232,7.594250766495026,21.248212793677403,3.58197702628686,-6.730193298261636,32.20457435155436,C
233,8.386889757480304,21.75232066904951,0.4537557026795135,-16.679065204134435,30.3747392351516,C
234,10.536285371454795,30.73096402959441,8.893733591927214,6.546903722126274,46.10912807228281,C
235,9.14409922380431,25.435213047007,-5.170612595105167,-7.560663611596388,39.17515776384278,C
236,8.84029959114159,18.66803875084588,1.7334362969587591,-1.720856123471581,35.10836832191415,C
237,8.472143573733778,20.11729975315173,-3.66643608308072,-7.655791939083816,33.30897755459834,C
238,9.726397657023275,20.253884132745448,-0.8114509965772855,-28.724717463843664,30.825019902760182,C
239,10.048917677918348,19.79168366074458,-10.65178671825602,-5.766961070306827,33.15239098541791,C
240,8.019392894063468,15.317161322289708,1.9990821808404835,-7.274808428998739,31.40703354357325,C
241,8.592811483224814,17.030722756017852,5.144969291966414,-11.96663495677808,30.91653801441988,C
242,9.255307280445006,17.775564558195434,2.350129152406821,-11.954978498574212,31.605967522907022,C
243,3.5126048586444014,5.725393883104374,-1.1983542515018908,-3.5330431827724382,38.32391285673066,A
244,4.5329517289286585,7.332376982372551,-7.955528578329087,-0.8012990892276601,32.07982645300913,A
245,8.314249561821551,10.381902273468455,-1.0021094713597003,10.08990737242749,19.15201895197949,A
246,6.46794105714833,7.379627837236498,0.6593115386926558,4.139781803181872,21.593050281098623,A
247,5.713109726253872,6.43797967577261,-0.7064160285152387,1.846562159281243,15.98294927383715,A
248,8.686466228509925,11.373089511379405,2.505730337148353,3.342471168787432,24.737639620111924,A
249,4.829300646269338,7.072110793306393,2.538270676484081,1.2827622809373267,20.912510392754573,A
250,7.273292478197497,9.503508791112722,0.6367728317847446,7.590423800419348,25.878604011004416,A
251,7.885205129756045,13.939906089364918,-2.6613924826066464,8.15298433497161,33.61034508780995,A
252,5.907944670606391,12.353429704675309,-3.3569111767775426,4.713954695059531,35.508028169875764,A
253,6.974625023947212,14.05130050260896,-3.1201521363971128,0.6500702473711222,33.16227296332265,A
254,8.840260258198295,16.425061360058336,-3.3577068060997544,-7.393636207844599,33.8416816975122,A
255,8.940005289294781,13.797433227932885,-2.3460084988366927,11.27854042672802,34.31977381731415,A
256,9.334875498510945,16.15100838843029,4.2019872994528535,-6.511947181315425,35.4905494225968,A
257,8.518115621712845,14.867273309507103,4.260029015452683,-11.67324825656834,34.657653588221535,A
258,9.252752416258808,14.980479722612074,-1.3985138743737606,-14.37864352341074,33.57013100245138,A
259,1.01246954837562,0.0,-4.575226451281051,8.020102291947552,34.49892271326997,A
260,7.588558087182772,15.493358346115258,-0.905330256509826,-3.3629601325738,37.09567128961286,A
261,5.582789492392209,12.876544374240616,-0.1056691637580129,-1.0983134458942878,33.73814083680131,A
262,7.632225735036599,16.005274076886487,-1.1595201173471903,-8.72294545577361,35.29999609640358,A
263,6.960314638428628,12.644442355721011,4.14073109150303,-24.206924602120303,34.15295159012221,A
264,2.946021087921153,4.16915090390458,0.7829011332106103,0.8696178298455983,36.3044227029262,A
265,6.411641649190464,15.010242631914927,2.5890976546792936,-4.931736278844614,35.4740700305574,A
266,8.46373185998447,17.648058064258166,-1.650513309910441,-2.493576526846013,35.233395010370444,A
267,7.866086304190603,15.384378047571268,2.124384470759922,-6.004328546485734,35.701654489991746,A
268,8.075403770829155,16.258596738590256,0.9809634104145626,-0.3138005119148417,33.988478759386126,A
269,7.835767640888243,15.949160543762275,2.3995795859019244,-0.90714402389818,32.829173342158185,A
270,6.692726091077205,12.420419370046517,4.63500587576509,11.868594258723686,33.66090273192624,A
271,6.268729501756567,10.442160897081166,-1.2780875819505917,-3.095687155361034,29.860480089688703,A
272,6.32531530083741,9.776199866076864,0.6775043701427634,-1.3611632439795065,38.96917444476229,A
273,9.839418723579811,18.31505310905294,5.216873758403105,-3.401293151075325,35.92187768153328,A
274,8.857009340262813,18.6552290231512,7.811061494567221,-8.271882762903871,36.19769704816216,A
275,7.271639286107536,16.791712648743847,0.9939400811169026,-5.593024399216605,36.797195232052765,A
276,8.113644189811179,18.678229542979828,-0.0791108585423502,-18.099929011173725,38.0357736105524,A
277,8.66264506071435,17.226142768082845,0.9788354511812236,-2.3532725054555623,34.34056972052863,A
278,8.659906140067559,16.53145276804301,1.177822663952396,2.452204121794942,34.48156372995556,A
279,8.711625838992127,16.999064088847142,6.663350000681469,-25.940302880825723,35.86213357455418,A
280,9.136363449153336,18.42162586076868,0.7595766386279766,2.474105346101356,37.22947272066737,A
281,7.160123874167702,15.350478730924635,8.393342747420855,-23.68160990402728,37.356696382429725,A
282,9.248830220665134,18.18074414452979,3.872351698810512,-7.450850483342235,34.01348581036945,A
283,5.906327070762032,14.595337677346826,2.81067991934818,4.154905750734772,33.79155904708797,A
284,8.457000715210604,18.29719377811153,-0.1916298000901999,-4.521615840043369,36.55662665947743,A
285,9.96504712393748,23.82758195148545,12.651854365738986,5.21082391938066,41.71144853133439,A
286,8.987587034156263,23.30958653063769,4.836998404693385,-55.174425770406565,84.73626173082393,F
287,11.483043305936407,32.95297240705069,0.8440288130930784,20.51356361451804,87.6153939156183,F
288,12.438133756514006,38.2738277395032,6.888965693754198,33.30810814727967,98.3902664614316,F
289,8.914529326943299,21.88184421848358,1.846567016581503,24.979603151179383,37.33598228927626,F
290,7.046596514763245,18.40890105085584,4.40175360285271,24.518459454754503,44.21625201907375,F
291,9.750855899347972,31.178401723854044,2.5152273650371955,36.26193897010084,41.78423861127656,F
292,4.676970024459862,15.442090660338003,6.974676375078215,-32.47399999136964,47.5406546226854,F
293,10.057866915066535,38.16973409511788,4.188517820724837,16.93107019907311,40.24825265075144,F
294,10.74802519183742,34.439397298939426,10.76354585296311,22.89075725010904,43.59811851024933,F
295,10.20495712990498,36.28004811126538,9.061747319331865,12.791515493931502,46.27351743851431,F
296,12.040053613124538,34.81504409292699,11.953188257514205,45.93455043522191,43.94740276067859,F
297,9.884310154185108,24.59642468544748,7.250386424002517,31.04988251338501,49.1148371429903,F
298,11.453653602179234,34.67734284608094,4.7119214461513765,39.94424110940015,39.29057085949916,F
299,9.274317666622572,28.23712895466464,-2.049855271562897,32.155286465039765,39.05909908981114,F
300,10.314021544228185,32.61167667638076,1.9585136760834183,30.59733671750316,36.65679624547952,F
301,9.430671696712189,28.517875417413933,14.53547698781696,26.528377277612016,45.168191448744345,F
302,10.030359599591314,29.65685365476166,17.397312369712242,31.47730840360564,38.90048146654558,F
303,10.671842123857274,33.680493602521864,6.543949313472656,30.6446322525369,37.002984206485934,F
304,11.807291669123522,32.43941798006478,12.868968049875996,36.45630973543743,37.608628648260655,F
305,9.66424348668682,34.884414967478314,8.528218234337974,36.43547554119841,37.26219922382272,F
306,8.397070450576464,26.99374543128713,4.787156942999031,11.121060928454115,41.73146775500253,F
307,10.698885878720752,31.17335508109957,11.961104545030942,28.89161807352448,36.36910715256271,F
